file,strehl,rms_err,fwhm,mjd,epoch,AIRMASS,ITIME,COADDS,FWINAME,AZ,DMGAIN,DTGAIN,XREF,YREF,XSTREHL,YSTREHL,WSFRRT,AOLBFWHM,LSAMPPWR,LGRMSWF,AOAOAMED,TUBETEMP,telem_file,telem_mjd,rms_mean,rms_std,mass_mjd,dimm_mjd,masspro_mjd,cfht_mjd,mass,dimm,masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,wind_speed,wind_direction,temperature,relative_humidity,pressure
c2029.fits,0.275,384.3,54.22,54601.4649,08maylgs1,1.65397,2.8,10,Kp,156.73747,0.500,0.300,404.950,693.848,516.299,415.809,100,0.205913,0.045732,3600.4,127,-0.11608,,,,,,,,54601.46458333333,,,,,,,,,,0.87,249.0,1.07,79.0,615.1
c2030.fits,0.31,365.7,51.86,54601.46547999999,08maylgs1,1.65103,2.8,10,Kp,156.94671,0.500,0.300,405.016,693.911,516.390,415.881,100,0.205913,0.045732,3600.4,127,-0.10124,,,,,,,,54601.46458333333,,,,,,,,,,0.87,249.0,1.07,79.0,615.1
c2031.fits,0.266,389.0,55.3,54601.46631,08maylgs1,1.64691,2.8,10,Kp,157.24441,0.500,0.300,443.644,651.112,555.007,373.112,100,0.205913,0.022866,3600.4,126,-0.11113,,,,,,,,54601.46458333333,,,,,,,,,,0.87,249.0,1.07,79.0,615.1
c2032.fits,0.327,357.5,51.01,54601.466889999996,08maylgs1,1.64408,2.8,10,Kp,157.4531,0.500,0.300,444.032,650.943,555.448,372.883,100,0.205913,0.045732,3600.4,126,-0.11525,,,,,,,,54601.468055555546,,,,,,,,,,0.87,181.0,1.07,79.0,615.1
c2033.fits,0.313,364.2,53.22,54601.46747,08maylgs1,1.64128,2.8,10,Kp,157.66358,0.500,0.300,443.831,651.012,555.210,372.986,100,0.205913,0.045732,3600.4,125,-0.11084,,,,,,,,54601.468055555546,,,,,,,,,,0.87,181.0,1.07,79.0,615.1
c2034.fits,0.332,355.2,51.53,54601.46834,08maylgs1,1.63714,2.8,10,Kp,157.98067,0.500,0.300,391.169,691.483,502.628,413.489,100,0.205913,0.045732,3600.4,126,-0.10751,,,,,,,,54601.468055555546,,,,,,,,,,0.87,181.0,1.07,79.0,615.1
c2035.fits,0.321,360.3,51.95,54601.46892000001,08maylgs1,1.63444,2.8,10,Kp,158.19151,0.500,0.300,391.082,690.832,502.479,412.748,100,0.205913,0.045732,3600.4,126,-0.13485,,,,,,,,54601.468055555546,,,,,,,,,,0.87,181.0,1.07,79.0,615.1
c2036.fits,0.335,353.4,51.47,54601.46954,08maylgs1,1.6316,2.8,10,Kp,158.41748,0.500,0.300,391.647,691.185,503.086,413.145,100,0.205913,0.045732,3600.4,126,-0.13203,,,,,,,,54601.468055555546,,,,,,,,,,0.87,181.0,1.07,79.0,615.1
c2037.fits,0.34600000000000003,348.1,50.96,54601.47035,08maylgs1,1.62792,2.8,10,Kp,158.71597,0.500,0.300,430.244,698.847,541.727,420.802,100,0.205913,0.045732,3600.4,124,-0.13769,,,,,,,,54601.47152777779,,,,,,,,,,0.87,105.0,1.07,78.0,615.0
c2038.fits,0.345,348.7,50.7,54601.470929999996,08maylgs1,1.62534,2.8,10,Kp,158.92901,0.500,0.300,430.295,699.440,541.767,421.414,100,0.205913,0.022866,3600.4,125,-0.13436,,,,,,,,54601.47152777779,,,,,,,,,,0.87,105.0,1.07,78.0,615.0
c2039.fits,0.327,357.5,52.17,54601.47151,08maylgs1,1.62278,2.8,10,Kp,159.14439,0.500,0.300,430.223,699.661,541.676,421.682,100,0.205913,0.022866,3600.4,124,-0.14055,,,,,,,,54601.47152777779,,,,,,,,,,0.87,105.0,1.07,78.0,615.0
c2040.fits,0.33,356.2,52.68,54601.47235,08maylgs1,1.61916,2.8,10,Kp,159.45409,0.500,0.300,411.046,658.303,522.463,380.292,100,0.205913,0.045732,3600.4,125,-0.14703,,,,,,,,54601.47152777779,,,,,,,,,,0.87,105.0,1.07,78.0,615.0
c2041.fits,0.32799999999999996,357.1,54.62,54601.472929999996,08maylgs1,1.6167,2.8,10,Kp,159.66964,0.500,0.300,410.791,658.052,522.144,379.998,100,0.205913,0.022866,3600.4,125,-0.14149,,,,,,,,54601.47152777779,,,,,,,,,,0.87,105.0,1.07,78.0,615.0
c2042.fits,0.255,395.5,62.04,54601.47351,08maylgs1,1.61425,2.8,10,Kp,159.88793,0.500,0.300,411.287,658.038,522.773,379.983,100,0.205913,0.022866,3600.4,126,-0.15122,,,,,,,,54601.475,,,,,,,,,,4.35,338.0,1.02,78.0,615.0
c2043.fits,0.28600000000000003,378.4,54.97,54601.474310000005,08maylgs1,1.61098,2.8,10,Kp,160.18518,0.500,0.300,410.912,707.215,522.274,429.105,100,0.205913,0.045732,3600.4,125,-0.14542,,,,,,,,54601.475,,,,,,,,,,4.35,338.0,1.02,78.0,615.0
c2044.fits,0.266,389.2,56.68,54601.47489,08maylgs1,1.60865,2.8,10,Kp,160.40184,0.500,0.300,410.780,707.288,522.167,429.261,100,0.205913,0.022866,3600.4,124,-0.15487,,,,,,,,54601.475,,,,,,,,,,4.35,338.0,1.02,78.0,615.0
c2045.fits,0.326,357.9,51.79,54601.475470000005,08maylgs1,1.60632,2.8,10,Kp,160.62073,0.500,0.300,411.074,707.388,522.491,429.341,100,0.205913,0.022866,3600.4,125,-0.14782,,,,,,,,54601.475,,,,,,,,,,4.35,338.0,1.02,78.0,615.0
c2046.fits,0.33399999999999996,354.1,51.14,54601.47635,08maylgs1,1.60286,2.8,10,Kp,160.9538,0.500,0.300,392.122,671.546,503.535,393.595,100,0.205913,0.045732,3600.4,125,-0.14488,,,,,,,,54601.475,,,,,,,,,,4.35,338.0,1.02,78.0,615.0
c2047.fits,0.311,365.5,51.69,54601.47693,08maylgs1,1.60064,2.8,10,Kp,161.17268,0.500,0.300,392.162,671.709,503.584,393.676,100,0.205913,0.045732,3600.4,125,-0.1604,,,,,,,,54601.47847222224,,,,,,,,,,5.22,355.0,0.95,78.0,615.0
c2048.fits,0.305,368.7,52.92,54601.47752000001,08maylgs1,1.59843,2.8,10,Kp,161.39392,0.500,0.300,392.372,671.577,503.840,393.509,100,0.205913,0.045732,3600.4,124,-0.15201,,,,,,,,54601.47847222224,,,,,,,,,,5.22,355.0,0.95,78.0,615.0
c2049.fits,0.243,401.9,57.07,54601.47832,08maylgs1,1.59545,2.8,10,Kp,161.69742,0.500,0.300,423.349,645.311,534.838,367.295,100,0.205913,0.022866,3600.4,124,-0.15026,,,,,,,,54601.47847222224,,,,,,,,,,5.22,355.0,0.95,78.0,615.0
c2050.fits,0.231,409.4,55.73,54601.47889,08maylgs1,1.59334,2.8,10,Kp,161.91812,0.500,0.300,423.368,645.339,534.854,367.314,100,0.205913,0.022866,3600.4,123,-0.16347,,,,,,,,54601.47847222224,,,,,,,,,,5.22,355.0,0.95,78.0,615.0
c2051.fits,0.252,397.2,55.28,54601.479470000006,08maylgs1,1.59126,2.8,10,Kp,162.13948,0.500,0.300,423.222,645.423,534.685,367.406,100,0.205913,0.045732,3600.4,123,-0.1546,,,,,,,,54601.47847222224,,,,,,,,,,5.22,355.0,0.95,78.0,615.0
c2052.fits,0.23600000000000002,406.6,56.93,54601.48032,08maylgs1,1.58828,2.8,10,Kp,162.46359,0.500,0.300,433.534,684.394,544.952,406.401,100,0.205913,0.045732,3600.4,123,-0.14407,,,,,,,,54601.481944444444,,,,,,,,,,5.22,328.0,0.9,76.0,614.9
c2053.fits,0.242,403.0,54.76,54601.4809,08maylgs1,1.58628,2.8,10,Kp,162.6856,0.500,0.300,433.515,684.780,544.898,406.797,100,0.205913,0.022866,3600.4,124,-0.15486,,,,,,,,54601.481944444444,,,,,,,,,,5.22,328.0,0.9,76.0,614.9
c2054.fits,0.261,391.8,55.17,54601.481479999995,08maylgs1,1.58429,2.8,10,Kp,162.91035,0.500,0.300,433.932,684.247,545.314,406.190,100,0.205913,0.045732,3600.4,125,-0.15901,,,,,,,,54601.481944444444,,,,,,,,,,5.22,328.0,0.9,76.0,614.9
c2055.fits,0.276,383.8,54.15,54601.48229,08maylgs1,1.58159,2.8,10,Kp,163.22149,0.500,0.300,399.043,655.192,510.466,377.148,100,0.205913,0.022866,3600.4,125,-0.16547,,,,,,,,54601.481944444444,,,,,,,,,,5.22,328.0,0.9,76.0,614.9
c2056.fits,0.28,381.3,53.32,54601.48287000001,08maylgs1,1.57969,2.8,10,Kp,163.44603,0.500,0.300,399.015,655.200,510.425,377.183,100,0.205913,0.045732,3600.4,125,-0.17032,,,,,,,,54601.481944444444,,,,,,,,,,5.22,328.0,0.9,76.0,614.9
c2057.fits,0.29,376.4,53.0,54601.48345,08maylgs1,1.57782,2.8,10,Kp,163.6712,0.500,0.300,399.096,655.150,510.559,377.104,100,0.205913,0.045732,3600.4,124,-0.16419,,,,,,,,54601.481944444444,,,,,,,,,,5.22,328.0,0.9,76.0,614.9
c2058.fits,0.275,384.1,52.98,54601.48429,08maylgs1,1.57517,2.8,10,Kp,163.99803,0.500,0.300,430.078,710.250,541.510,432.153,100,0.205913,0.022866,3600.4,126,-0.15152,,,,,,,,54601.48541666667,,,,,,,,,,3.48,289.0,0.9,79.0,614.9
c2059.fits,0.256,395.0,55.78,54601.48487000001,08maylgs1,1.57338,2.8,10,Kp,164.22379,0.500,0.300,429.912,710.433,541.266,432.323,100,0.205913,0.022866,3600.4,124,-0.16879,,,,,,,,54601.48541666667,,,,,,,,,,3.48,289.0,0.9,79.0,614.9
c2060.fits,0.34,351.0,51.09,54601.485479999996,08maylgs1,1.5715,2.8,10,Kp,164.46535,0.500,0.300,429.937,710.417,541.329,432.368,100,0.205913,0.022866,3600.4,122,-0.17358,,,,,,,,54601.48541666667,,,,,,,,,,3.48,289.0,0.9,79.0,614.9
c2061.fits,0.305,368.5,52.67,54601.48631,08maylgs1,1.56905,2.8,10,Kp,164.78726,0.500,0.300,382.449,658.978,493.928,380.925,100,0.205913,0.045732,3600.4,123,-0.18764,,,,,,,,54601.48541666667,,,,,,,,,,3.48,289.0,0.9,79.0,614.9
c2062.fits,0.24100000000000002,403.6,54.51,54601.48689,08maylgs1,1.56735,2.8,10,Kp,165.01593,0.500,0.300,382.283,659.094,493.767,381.091,100,0.205913,0.045732,3600.4,123,-0.19029,,,,,,,,54601.48541666667,,,,,,,,,,3.48,289.0,0.9,79.0,614.9
c2063.fits,0.213,420.5,55.61,54601.48747000001,08maylgs1,1.56568,2.8,10,Kp,165.246,0.500,0.300,382.365,659.250,493.800,381.303,100,0.205913,0.022866,3600.4,124,-0.18124,,,,,,,,54601.48888888889,,,,,,,,,,4.35,320.0,0.82,79.0,614.8
c2064.fits,0.18,443.1,59.62,54601.48829,08maylgs1,1.5634,2.8,10,Kp,165.56855,0.500,0.300,449.537,700.921,560.957,422.867,100,0.205913,0.045732,3600.4,122,-0.19914,,,,,,,,54601.48888888889,,,,,,,,,,4.35,320.0,0.82,79.0,614.8
c2065.fits,0.22699999999999998,412.0,56.03,54601.48887000001,08maylgs1,1.56181,2.8,10,Kp,165.79714,0.500,0.300,449.128,700.923,560.487,422.830,100,0.205913,0.045732,3600.4,122,-0.20263,,,,,,,,54601.48888888889,,,,,,,,,,4.35,320.0,0.82,79.0,614.8
c2066.fits,0.192,434.6,56.64,54601.48945,08maylgs1,1.56025,2.8,10,Kp,166.02772,0.500,0.300,449.240,700.816,560.662,422.737,100,0.205913,0.045732,3600.4,122,-0.20731,,,,,,,,54601.48888888889,,,,,,,,,,4.35,320.0,0.82,79.0,614.8
c2067.fits,0.257,394.1,54.33,54601.492170000005,08maylgs1,1.55332,2.8,10,Kp,167.11061,0.500,0.300,416.062,678.252,527.473,400.241,100,0.205913,0.045732,3600.4,123,-0.20894,,,,,,,,54601.492361111115,,,,,,,,,,6.96,34.0,0.82,78.0,614.7
c2068.fits,0.257,394.1,54.34,54601.49275,08maylgs1,1.55192,2.8,10,Kp,167.34192,0.500,0.300,416.101,678.399,527.531,400.378,100,0.205913,0.022866,3600.4,122,-0.22066,,,,,,,,54601.492361111115,,,,,,,,,,6.96,34.0,0.82,78.0,614.7
c2069.fits,0.275,384.2,53.07,54601.49333,08maylgs1,1.55055,2.8,10,Kp,167.57585,0.500,0.300,416.545,678.293,527.972,400.289,100,0.205913,0.022866,3600.4,123,-0.2116,,,,,,,,54601.492361111115,,,,,,,,,,6.96,34.0,0.82,78.0,614.7
c2070.fits,0.247,400.1,55.25,54601.49419,08maylgs1,1.54857,2.8,10,Kp,167.92157,0.500,0.300,447.281,707.290,558.717,429.352,100,0.205913,0.045732,3600.4,122,-0.21521,,,,,,,,54601.49583333333,,,,,,,,,,6.09,328.0,0.82,79.0,614.6
c2071.fits,0.24600000000000002,400.5,55.52,54601.494770000005,08maylgs1,1.54727,2.8,10,Kp,168.15511,0.500,0.300,447.398,707.250,558.848,429.235,100,0.205913,0.045732,3600.4,122,-0.2228,,,,,,,,54601.49583333333,,,,,,,,,,6.09,328.0,0.82,79.0,614.6
c2072.fits,0.213,420.7,59.15,54601.49536,08maylgs1,1.54599,2.8,10,Kp,168.39066,0.500,0.300,447.058,707.022,558.434,429.000,100,0.205913,0.045732,3600.4,122,-0.20995,,,,,,,,54601.49583333333,,,,,,,,,,6.09,328.0,0.82,79.0,614.6
c2073.fits,0.253,396.2,56.75,54601.496179999995,08maylgs1,1.54423,2.8,10,Kp,168.7231,0.500,0.300,383.167,674.721,494.678,396.712,100,0.205913,0.045732,3600.4,121,-0.20877,,,,,,,,54601.49583333333,,,,,,,,,,6.09,328.0,0.82,79.0,614.6
c2074.fits,0.27699999999999997,383.4,53.21,54601.49676,08maylgs1,1.54304,2.8,10,Kp,168.95684,0.500,0.300,382.996,674.877,494.397,396.882,100,0.205913,0.022866,3600.4,121,-0.21606,,,,,,,,54601.49583333333,,,,,,,,,,6.09,328.0,0.82,79.0,614.6
c2075.fits,0.309,366.5,51.81,54601.497339999994,08maylgs1,1.54185,2.8,10,Kp,169.19415,0.500,0.300,383.233,674.766,494.717,396.752,100,0.205913,0.045732,3600.4,122,-0.21892,,,,,,,,54601.49583333333,,,,,,,,,,6.09,328.0,0.82,79.0,614.6
c2076.fits,0.302,369.8,53.83,54601.49816,08maylgs1,1.54024,2.8,10,Kp,169.52523,0.500,0.300,445.565,676.256,556.969,398.281,100,0.205913,0.022866,3600.4,122,-0.21526,,,,,,,,54601.499305555546,,,,,,,,,,8.7,312.0,0.82,77.0,614.5
c2077.fits,0.32,361.1,51.61,54601.49872999999,08maylgs1,1.53913,2.8,10,Kp,169.76063,0.500,0.300,445.723,676.143,557.107,398.125,100,0.205913,0.045732,3600.4,121,-0.22014,,,,,,,,54601.499305555546,,,,,,,,,,8.7,312.0,0.82,77.0,614.5
c2078.fits,0.308,366.8,51.91,54601.49932,08maylgs1,1.53804,2.8,10,Kp,169.99883,0.500,0.300,445.842,676.349,557.224,398.377,100,0.205913,0.022866,3600.4,121,-0.2189,,,,,,,,54601.499305555546,,,,,,,,,,8.7,312.0,0.82,77.0,614.5
c2079.fits,0.31,365.8,53.13,54601.50024,08maylgs1,1.53639,2.8,10,Kp,170.37268,0.500,0.300,400.371,701.648,511.828,423.581,100,0.205913,0.022866,3600.4,120,-0.22086,,,,,,,,54601.499305555546,,,,,,,,,,8.7,312.0,0.82,77.0,614.5
c2080.fits,0.307,367.5,52.23,54601.500810000005,08maylgs1,1.53538,2.8,10,Kp,170.60908,0.500,0.300,400.261,701.304,511.740,423.295,100,0.205913,0.022866,3600.4,120,-0.20314,,,,,,,,54601.499305555546,,,,,,,,,,8.7,312.0,0.82,77.0,614.5
c2081.fits,0.272,386.1,54.7,54601.5014,08maylgs1,1.53438,2.8,10,Kp,170.84969,0.500,0.300,400.308,701.343,511.783,423.329,100,0.205913,0.045732,3600.4,121,-0.23681,,,,,,,,54601.50277777779,,,,,,,,,,6.09,319.0,0.82,80.0,614.6
c2082.fits,0.3,371.3,52.17,54601.5022,08maylgs1,1.53306,2.8,10,Kp,171.17785,0.500,0.300,397.473,649.386,508.942,371.408,100,0.205913,0.045732,3600.4,120,-0.21597,,,,,,,,54601.50277777779,,,,,,,,,,6.09,319.0,0.82,80.0,614.6
c2083.fits,0.302,370.0,52.36,54601.50279,08maylgs1,1.53213,2.8,10,Kp,171.41689,0.500,0.300,397.454,649.545,508.889,371.557,100,0.205913,0.045732,3600.4,120,-0.22051,,,,,,,,54601.50277777779,,,,,,,,,,6.09,319.0,0.82,80.0,614.6
c2084.fits,0.253,396.4,54.88,54601.503370000006,08maylgs1,1.53123,2.8,10,Kp,171.65759,0.500,0.300,397.797,649.483,509.189,371.492,100,0.205913,0.022866,3600.4,120,-0.23192,,,,,,,,54601.50277777779,,,,,,,,,,6.09,319.0,0.82,80.0,614.6
c2085.fits,0.247,399.6,54.36,54601.5042,08maylgs1,1.52999,2.8,10,Kp,171.99846,0.500,0.300,437.292,657.626,548.726,379.736,100,0.205913,0.022866,3600.4,119,-0.2154,,,,,,,,54601.50277777779,,,,,,,,,,6.09,319.0,0.82,80.0,614.6
c2086.fits,0.27899999999999997,381.8,53.4,54601.504779999996,08maylgs1,1.52917,2.8,10,Kp,172.2369,0.500,0.300,437.679,657.393,549.063,379.421,100,0.205913,0.045732,3600.4,120,-0.23046,,,,,,,,54601.50625,,,,,,,,,,6.09,321.0,0.9,78.0,614.6
c2087.fits,0.265,389.5,55.19,54601.50536,08maylgs1,1.52835,2.8,10,Kp,172.47788,0.500,0.300,438.056,657.356,549.510,379.377,100,0.205913,0.045732,3600.4,120,-0.21653,,,,,,,,54601.50625,,,,,,,,,,6.09,321.0,0.9,78.0,614.6
c2088.fits,0.28600000000000003,378.1,52.9,54601.5062,08maylgs1,1.52725,2.8,10,Kp,172.82231,0.500,0.300,411.109,693.135,522.592,415.169,100,0.205913,0.022866,3600.4,118,-0.23925,,,,,,,,54601.50625,,,,,,,,,,6.09,321.0,0.9,78.0,614.6
c2089.fits,0.322,359.7,51.04,54601.50677000001,08maylgs1,1.52651,2.8,10,Kp,173.06137,0.500,0.300,410.982,693.270,522.367,415.311,100,0.205913,0.022866,3600.4,119,-0.23232,,,,,,,,54601.50625,,,,,,,,,,6.09,321.0,0.9,78.0,614.6
c2090.fits,0.289,376.9,52.19,54601.50736,08maylgs1,1.52579,2.8,10,Kp,173.30208,0.500,0.300,411.062,693.161,522.502,415.159,100,0.205913,0.045732,3600.4,119,-0.22205,,,,,,,,54601.50625,,,,,,,,,,6.09,321.0,0.9,78.0,614.6
c2091.fits,0.307,367.4,51.54,54601.50822999999,08maylgs1,1.52476,2.8,10,Kp,173.66613,0.500,0.300,448.589,651.111,559.988,373.151,100,0.205913,0.045732,3600.4,119,-0.23884,,,,,,,,54601.50972222224,,,,,,,,,,6.09,355.0,0.82,79.0,614.6
c2092.fits,0.316,363.1,52.48,54601.50882,08maylgs1,1.52411,2.8,10,Kp,173.90678,0.500,0.300,448.777,650.953,560.122,373.002,100,0.205913,0.022866,3600.4,117,-0.23292,,,,,,,,54601.50972222224,,,,,,,,,,6.09,355.0,0.82,79.0,614.6
c2093.fits,0.32899999999999996,356.4,51.24,54601.5094,08maylgs1,1.52347,2.8,10,Kp,174.1506,0.500,0.300,449.010,650.783,560.325,372.764,100,0.205913,0.045732,3600.4,117,-0.2374,,,,,,,,54601.50972222224,,,,,,,,,,6.09,355.0,0.82,79.0,614.6
c2097.fits,0.331,355.3,51.59,54601.51221,08maylgs1,1.52082,2.8,10,Kp,175.31968,0.500,0.300,434.361,699.857,545.860,421.816,100,0.205913,0.022866,3600.4,117,-0.24824,,,,,,,,54601.513194444444,,,,,,,,,,6.09,316.0,0.88,78.0,614.5
c2098.fits,0.301,370.5,53.8,54601.51279,08maylgs1,1.52035,2.8,10,Kp,175.56147,0.500,0.300,434.093,699.783,545.502,421.763,100,0.205913,0.045732,3600.4,117,-0.24709,,,,,,,,54601.513194444444,,,,,,,,,,6.09,316.0,0.88,78.0,614.5
c2099.fits,0.342,350.4,50.76,54601.51338,08maylgs1,1.5199,2.8,10,Kp,175.80413,0.500,0.300,434.284,699.918,545.767,421.889,100,0.205913,0.022866,3600.4,118,-0.2541,,,,,,,,54601.513194444444,,,,,,,,,,6.09,316.0,0.88,78.0,614.5
c2100.fits,0.322,360.1,51.99,54601.51421,08maylgs1,1.51929,2.8,10,Kp,176.15475,0.500,0.300,415.799,658.811,527.178,380.794,100,0.205913,0.022866,3600.4,117,-0.25617,,,,,,,,54601.513194444444,,,,,,,,,,6.09,316.0,0.88,78.0,614.5
c2101.fits,0.33799999999999997,352.0,51.51,54601.5148,08maylgs1,1.5189,2.8,10,Kp,176.39727,0.500,0.300,415.842,658.897,527.228,380.881,100,0.205913,0.045732,3600.4,118,-0.25796,,,,,,,,54601.513194444444,,,,,,,,,,6.09,316.0,0.88,78.0,614.5
c2102.fits,0.33799999999999997,352.0,51.19,54601.51538,08maylgs1,1.51854,2.8,10,Kp,176.6404,0.500,0.300,415.918,658.683,527.329,380.629,100,0.205913,0.022866,3600.4,117,-0.23598,,,,,,,,54601.51666666667,,,,,,,,,,3.48,16.0,0.9,79.0,614.5
c2103.fits,0.341,350.5,50.61,54601.51617,08maylgs1,1.51809,2.8,10,Kp,176.97179,0.500,0.300,413.743,707.755,525.142,429.704,100,0.205913,0.022866,3600.4,117,-0.24012,,,,,,,,54601.51666666667,,,,,,,,,,3.48,16.0,0.9,79.0,614.5
c2104.fits,0.349,346.7,49.97,54601.51675,08maylgs1,1.51779,2.8,10,Kp,177.21395,0.500,0.300,413.746,707.376,525.171,429.332,100,0.205913,0.022866,3600.4,118,-0.25996,,,,,,,,54601.51666666667,,,,,,,,,,3.48,16.0,0.9,79.0,614.5
c2105.fits,0.324,359.2,51.24,54601.51734,08maylgs1,1.51751,2.8,10,Kp,177.46045,0.500,0.300,413.825,707.451,525.231,429.422,100,0.205913,0.022866,3600.4,116,-0.26157,,,,,,,,54601.51666666667,,,,,,,,,,3.48,16.0,0.9,79.0,614.5
c2106.fits,0.275,384.3,52.45,54601.518189999995,08maylgs1,1.51715,2.8,10,Kp,177.8154,0.500,0.300,391.711,670.343,503.101,392.360,100,0.205913,0.045732,3600.4,118,-0.26109,,,,,,,,54601.51666666667,,,,,,,,,,3.48,16.0,0.9,79.0,614.5
c2107.fits,0.302,370.0,52.0,54601.51877,08maylgs1,1.51694,2.8,10,Kp,178.05892,0.500,0.300,391.683,670.208,503.051,392.230,100,0.205913,0.022866,3600.4,116,-0.25996,,,,,,,,54601.52013888889,,,,,,,,,,6.96,307.0,0.82,79.0,614.4
c2108.fits,0.271,386.5,54.04,54601.51935,08maylgs1,1.51675,2.8,10,Kp,178.30315,0.500,0.300,391.884,670.086,503.263,392.099,100,0.205913,0.022866,3600.4,116,-0.26358,,,,,,,,54601.52013888889,,,,,,,,,,6.96,307.0,0.82,79.0,614.4
c2109.fits,0.244,401.6,55.25,54601.52017,08maylgs1,1.51652,2.8,10,Kp,178.64791,0.500,0.300,426.915,645.029,538.321,366.987,100,0.205913,0.022866,3600.4,116,-0.27631,,,,,,,,54601.52013888889,,,,,,,,,,6.96,307.0,0.82,79.0,614.4
c2110.fits,0.258,393.3,54.5,54601.52075,08maylgs1,1.5164,2.8,10,Kp,178.89053,0.500,0.300,426.754,645.061,538.157,367.081,100,0.205913,0.022866,3600.4,115,-0.26996,,,,,,,,54601.52013888889,,,,,,,,,,6.96,307.0,0.82,79.0,614.4
c2111.fits,0.255,395.3,54.28,54601.521329999996,08maylgs1,1.5163,2.8,10,Kp,179.13431,0.500,0.300,426.674,645.119,538.048,367.092,100,0.205913,0.045732,3600.4,115,-0.26677,,,,,,,,54601.52013888889,,,,,,,,,,6.96,307.0,0.82,79.0,614.4
c2112.fits,0.298,372.1,53.0,54601.52217999999,08maylgs1,1.5162,2.8,10,Kp,179.48759,0.500,0.300,436.934,684.773,548.319,406.763,100,0.205913,0.045732,3600.4,115,-0.25488,,,,,,,,54601.523611111115,,,,,,,,,,6.96,316.0,0.77,79.0,614.4
c2113.fits,0.312,364.9,51.79,54601.52276,08maylgs1,1.51616,2.8,10,Kp,179.73023,0.500,0.300,436.993,684.876,548.402,406.892,100,0.205913,0.045732,3600.4,114,-0.27274,,,,,,,,54601.523611111115,,,,,,,,,,6.96,316.0,0.77,79.0,614.4
c2114.fits,0.263,390.8,54.85,54601.52334,08maylgs1,1.51614,2.8,10,Kp,179.97478,0.500,0.300,437.107,684.507,548.585,406.435,100,0.205913,0.022866,3600.4,115,-0.24715,,,,,,,,54601.523611111115,,,,,,,,,,6.96,316.0,0.77,79.0,614.4
c2115.fits,0.336,353.3,50.71,54601.52417999999,08maylgs1,1.51616,2.8,10,Kp,180.32823,0.500,0.300,402.312,655.188,513.807,377.199,100,0.205913,0.045732,3600.4,115,-0.26855,,,,,,,,54601.523611111115,,,,,,,,,,6.96,316.0,0.77,79.0,614.4
c2116.fits,0.34700000000000003,348.0,49.63,54601.52476,08maylgs1,1.51621,2.8,10,Kp,180.57066,0.500,0.300,402.346,655.183,513.858,377.188,100,0.205913,0.022866,3600.4,113,-0.26143,,,,,,,,54601.523611111115,,,,,,,,,,6.96,316.0,0.77,79.0,614.4
c2117.fits,0.326,358.1,50.68,54601.52534,08maylgs1,1.51628,2.8,10,Kp,180.81507,0.500,0.300,402.292,654.929,513.779,376.923,100,0.205913,0.022866,3600.4,114,-0.25982,,,,,,,,54601.523611111115,,,,,,,,,,6.96,316.0,0.77,79.0,614.4
c2118.fits,0.307,367.4,52.18,54601.52616,08maylgs1,1.51643,2.8,10,Kp,181.15841,0.500,0.300,432.142,710.696,543.603,432.658,100,0.205913,0.022866,3600.4,113,-0.27222,,,,,,,,54601.52708333333,,,,,,,,,,6.09,299.0,0.77,79.0,614.4
c2119.fits,0.276,383.6,54.72,54601.52674,08maylgs1,1.51657,2.8,10,Kp,181.40168,0.500,0.300,432.399,710.290,543.875,432.253,100,0.205913,0.045732,3600.4,113,-0.26775,,,,,,,,54601.52708333333,,,,,,,,,,6.09,299.0,0.77,79.0,614.4
c2120.fits,0.301,370.3,52.98,54601.52733,08maylgs1,1.51673,2.8,10,Kp,181.64527,0.500,0.300,432.178,710.592,543.632,432.532,100,0.205913,0.022866,3600.4,112,-0.27281,,,,,,,,54601.52708333333,,,,,,,,,,6.09,299.0,0.77,79.0,614.4
c2121.fits,0.27,386.8,54.97,54601.5282,08maylgs1,1.51701,2.8,10,Kp,182.01148,0.500,0.300,384.226,659.258,495.721,381.235,100,0.205913,0.045732,3600.4,113,-0.27715,,,,,,,,54601.52708333333,,,,,,,,,,6.09,299.0,0.77,79.0,614.4
c2122.fits,0.28300000000000003,380.0,54.01,54601.52877999999,08maylgs1,1.51723,2.8,10,Kp,182.25343,0.500,0.300,384.190,659.596,495.665,381.602,100,0.205913,0.045732,3600.4,113,-0.25768,,,,,,,,54601.52708333333,,,,,,,,,,6.09,299.0,0.77,79.0,614.4
c2123.fits,0.304,368.9,52.16,54601.52936,08maylgs1,1.51747,2.8,10,Kp,182.49574,0.500,0.300,384.312,659.682,495.798,381.685,100,0.205913,0.022866,3600.4,111,-0.24728,,,,,,,,54601.530555555546,,,,,,,,,,7.83,320.0,0.77,79.0,614.3
c2124.fits,0.29100000000000004,375.5,53.63,54601.530170000005,08maylgs1,1.51787,2.8,10,Kp,182.83536,0.500,0.300,452.097,701.286,563.548,423.277,100,0.205913,0.045732,3600.4,111,-0.26915,,,,,,,,54601.530555555546,,,,,,,,,,7.83,320.0,0.77,79.0,614.3
