strehl,fwhm,airmass,az,mass,dimm,wind_speed,wind_direction,temperature,relative_humidity,pressure
0.299,64.49,1.67432,155.34592,0.19,0.71,10.0,64.0,3.91,6.0,618.6
0.313,61.68,1.67114,155.54863,0.19,0.71,10.0,64.0,3.89,6.0,618.6
0.311,62.32,1.6680099999999998,155.75162,0.06,0.71,9.0,68.0,3.89,6.0,618.6
0.31,62.34,1.6649,155.95658,0.06,0.71,9.0,66.0,3.89,6.0,618.5
0.303,64.19,1.66183,156.16236999999998,0.06,0.62,9.0,66.0,3.89,6.0,618.5
0.256,72.35,1.65881,156.36762,0.06,0.62,9.0,69.0,3.89,6.0,618.5
0.299,62.76,1.6558400000000002,156.57278,0.06,0.62,9.0,75.0,3.89,6.0,618.6
0.274,68.56,1.6521700000000001,156.83033999999998,0.06,0.62,9.0,68.0,3.91,6.0,618.6
0.32299999999999995,61.5,1.6493,157.03597,0.06,0.62,10.0,68.0,3.89,6.0,618.5
0.292,64.39,1.64645,157.24374,0.06,0.62,9.0,70.0,3.88,6.0,618.5
0.299,64.96,1.64362,157.45231,0.06,0.62,8.0,78.0,3.86,6.0,618.5
0.301,64.42,1.64083,157.66168000000002,0.06,0.62,8.0,78.0,3.86,6.0,618.5
0.284,66.19,1.63808,157.87168,0.06,0.62,8.0,78.0,3.86,6.0,618.5
0.281,66.61,1.6353799999999998,158.08106,0.06,0.62,9.0,75.0,3.85,6.0,618.5
0.275,67.39,1.63269,158.29255,0.06,0.62,10.0,68.0,3.81,6.0,618.5
0.268,67.22,1.62953,158.54617,0.06,0.62,9.0,73.0,3.77,6.0,618.5
0.311,62.44,1.62696,158.75597,0.06,0.62,9.0,62.0,3.76,6.0,618.5
0.29,65.66,1.6244,158.96868,0.06,0.62,9.0,67.0,3.74,6.0,618.5
0.308,62.88,1.62188,159.18171,0.06,0.62,9.0,67.0,3.74,6.0,618.5
0.29600000000000004,64.84,1.6193899999999999,159.3944,0.06,0.57,9.0,74.0,3.73,6.0,618.5
0.311,62.89,1.61693,159.609,0.06,0.57,9.0,70.0,3.73,6.0,618.5
0.294,64.23,1.6145200000000002,159.82321000000002,0.06,0.62,9.0,65.0,3.73,6.0,618.4
0.285,66.17,1.61199,160.0517,0.06,0.62,10.0,70.0,3.73,6.0,618.4
0.294,65.06,1.60906,160.32082,0.14,0.74,9.0,65.0,3.76,6.0,618.4
0.265,68.87,1.60676,160.53616,0.14,0.5,9.0,68.0,3.79,6.0,618.4
0.28800000000000003,66.02,1.60449,160.75241,0.14,0.5,9.0,68.0,3.79,6.0,618.4
0.3,63.44,1.60225,160.96947,0.14,0.59,9.0,67.0,3.8,6.0,618.4
0.314,63.12,1.60004,161.18784,0.14,0.59,8.0,78.0,3.82,6.0,618.4
0.324,61.14,1.59786,161.40608,0.17,0.53,8.0,78.0,3.82,6.0,618.4
0.279,66.2,1.59572,161.62451000000001,0.17,0.74,7.0,73.0,3.81,7.0,618.4
0.3,63.2,1.59361,161.84347,0.11,0.74,7.0,70.0,3.78,7.0,618.4
0.254,68.94,1.59101,162.11843000000002,0.11,0.65,8.0,72.0,3.71,7.0,618.4
0.275,65.68,1.58899,162.33743,0.11,0.65,8.0,72.0,3.71,7.0,618.4
0.321,59.84,1.58697,162.55893,0.09,0.92,8.0,78.0,3.64,6.0,618.4
0.307,63.19,1.58499,162.78053,0.09,0.92,7.0,63.0,3.6,6.0,618.4
0.338,59.04,1.58304,163.00351,0.09,0.64,8.0,71.0,3.56,6.0,618.4
0.338,59.19,1.58095,163.24633,0.09,0.58,9.0,73.0,3.53,6.0,618.4
0.344,58.99,1.57907,163.46873,0.09,0.58,9.0,71.0,3.51,6.0,618.4
0.337,59.68,1.57721,163.69283000000001,0.09,0.56,8.0,72.0,3.49,6.0,618.4
0.358,57.51,1.57489,163.97933999999998,0.09,0.56,7.0,62.0,3.49,7.0,618.4
0.328,59.94,1.57312,164.20197,0.11,0.49,7.0,62.0,3.49,7.0,618.4
0.303,63.28,1.57124,164.44299999999998,0.11,0.47,7.0,69.0,3.5,7.0,618.4
0.35600000000000004,57.54,1.5695299999999999,164.66768000000002,0.11,0.47,8.0,76.0,3.48,7.0,618.3
0.32,61.16,1.5678299999999998,164.89453,0.11,0.47,8.0,67.0,3.45,7.0,618.3
0.344,59.46,1.56617,165.12083,0.11,0.56,8.0,71.0,3.4,7.0,618.3
0.331,60.54,1.56453,165.34806,0.11,0.56,8.0,75.0,3.36,7.0,618.3
0.35,59.21,1.56293,165.5755,0.16,0.56,8.0,75.0,3.36,7.0,618.3
0.306,63.25,1.56098,165.85726,0.16,0.64,8.0,68.0,3.34,7.0,618.2
0.314,60.51,1.55946,166.08362,0.16,0.62,8.0,52.0,3.32,7.0,618.2
0.333,60.22,1.55795,166.31111,0.16,0.62,9.0,69.0,3.3,7.0,618.2
0.332,60.55,1.5564799999999999,166.53906,0.16,0.62,8.0,59.0,3.3,7.0,618.2
0.304,63.18,1.55501,166.76984,0.13,0.44,8.0,70.0,3.31,7.0,618.2
0.337,59.08,1.55359,166.99936,0.13,0.44,8.0,69.0,3.31,7.0,618.2
0.321,60.4,1.55219,167.22958,0.13,0.37,8.0,69.0,3.31,7.0,618.2
0.308,62.83,1.55081,167.46065,0.13,0.37,9.0,69.0,3.31,7.0,618.2
0.239,75.98,1.5490899999999999,167.75787,0.13,0.57,9.0,69.0,3.3,7.0,618.1
0.31,63.66,1.54779,167.98748999999998,0.13,0.57,8.0,80.0,3.3,7.0,618.1
0.267,69.26,1.54651,168.21919,0.13,0.57,9.0,74.0,3.31,7.0,618.1
0.259,69.43,1.54525,168.45238,0.06,0.55,8.0,79.0,3.31,8.0,618.1
0.273,64.59,1.54403,168.68473999999998,0.06,0.55,9.0,80.0,3.3,8.0,618.1
0.27,64.49,1.5427600000000001,168.93228,0.06,0.75,10.0,69.0,3.29,8.0,618.1
0.228,70.86,1.54159,169.16556,0.06,0.75,10.0,69.0,3.29,8.0,618.1
0.263,67.78,1.54044,169.39926,0.06,0.36,8.0,73.0,3.3,8.0,618.1
0.257,66.89,1.53892,169.72114,0.22,0.62,9.0,77.0,3.31,8.0,618.1
0.226,73.78,1.53785,169.95417,0.22,0.62,8.0,70.0,3.29,8.0,618.0
0.129,99.56,1.5368,170.18877,0.44,0.67,9.0,72.0,3.25,8.0,618.0
0.063,151.54,1.53569,170.44133,0.44,0.67,7.0,78.0,3.24,8.0,618.0
0.102,104.21,1.5347,170.67546000000002,0.47,0.46,8.0,75.0,3.21,8.0,618.0
0.117,97.39,1.53373,170.91178,0.47,0.46,8.0,84.0,3.17,8.0,618.0
0.168,89.51,1.53277,171.14933,0.63,0.76,8.0,84.0,3.17,8.0,618.0
0.185,83.56,1.53185,171.38605,0.63,0.69,8.0,79.0,3.13,8.0,618.0
0.131,94.99,1.5306600000000001,171.70559,0.7,0.69,8.0,81.0,3.11,8.0,618.0
0.17600000000000002,85.01,1.5298100000000001,171.94058,0.65,0.59,7.0,81.0,3.09,8.0,618.0
0.135,93.84,1.52892,172.19329,0.65,0.59,8.0,60.0,3.08,8.0,618.0
0.121,101.78,1.5281200000000001,172.43086,1.02,0.84,7.0,75.0,3.1,8.0,618.0
0.149,90.53,1.52734,172.66957,1.02,0.84,7.0,73.0,3.12,8.0,618.0
0.128,99.56,1.5265799999999998,172.90952,0.65,0.59,7.0,73.0,3.12,8.0,618.0
0.138,90.93,1.52585,173.14975,0.65,0.59,7.0,74.0,3.13,8.0,618.0
0.14400000000000002,92.05,1.52515,173.38873999999998,0.65,0.59,7.0,71.0,3.13,8.0,618.0
0.147,93.17,1.5243200000000001,173.68243999999999,0.89,0.7,7.0,70.0,3.12,8.0,618.0
0.131,94.44,1.52368,173.91935,0.89,0.7,7.0,72.0,3.1,8.0,618.0
0.16399999999999998,85.87,1.52306,174.15986999999998,0.71,0.55,8.0,74.0,3.09,8.0,618.0
0.171,86.0,1.52247,174.399,0.71,0.55,8.0,76.0,3.09,8.0,618.0
0.183,84.61,1.5219,174.63873,0.6,0.58,8.0,76.0,3.09,8.0,618.0
0.146,91.48,1.52135,174.87935,0.6,0.58,7.0,76.0,3.11,8.0,618.0
0.142,95.74,1.52084,175.12059,0.6,0.58,7.0,72.0,3.14,8.0,618.0
0.162,89.36,1.52034,175.36172,0.47,0.58,7.0,80.0,3.18,8.0,618.0
0.162,86.05,1.51975,175.6681,0.47,0.54,7.0,76.0,3.21,8.0,618.0
0.171,83.09,1.51932,175.90697,0.36,0.54,8.0,78.0,3.23,8.0,618.0
0.17600000000000002,83.93,1.51891,176.14716,0.36,0.47,9.0,77.0,3.25,8.0,618.0
0.329,62.83,1.56651,194.91381,0.14,0.47,10.0,100.0,3.72,6.0,617.9
0.28300000000000003,68.74,1.56828,195.15315,0.14,0.6,9.0,81.0,3.7,6.0,617.9
0.338,61.39,1.56999,195.38103999999998,0.14,0.61,7.0,67.0,3.73,6.0,617.9
0.285,68.81,1.57171,195.60486,0.14,0.61,8.0,73.0,3.77,6.0,617.9
0.281,66.87,1.5734700000000001,195.82969,0.14,0.55,9.0,77.0,3.8,6.0,617.9
0.344,60.68,1.57528,196.05632,0.14,0.55,9.0,77.0,3.8,6.0,617.9
0.34700000000000003,60.51,1.5771,196.28059,0.14,0.53,8.0,79.0,3.8,6.0,617.9
0.355,60.38,1.57897,196.50575,0.14,0.53,9.0,77.0,3.78,6.0,617.9
0.365,58.36,1.5812700000000002,196.77916000000002,0.14,0.47,9.0,91.0,3.76,6.0,617.9
0.319,62.77,1.5831899999999999,197.00059,0.14,0.47,7.0,79.0,3.76,6.0,617.9
0.329,61.0,1.5852700000000002,197.23758,0.16,0.47,8.0,74.0,3.77,7.0,617.9
0.385,56.92,1.58725,197.45868000000002,0.16,0.47,10.0,81.0,3.72,6.0,617.9
0.34,59.3,1.5892600000000001,197.6799,0.16,0.58,8.0,74.0,3.68,6.0,617.9
0.32,62.22,1.59133,197.90308000000002,0.16,0.58,8.0,74.0,3.68,6.0,617.9
0.363,59.63,1.5934,198.1226,0.16,0.58,9.0,72.0,3.65,6.0,617.9
0.333,60.36,1.59554,198.34443000000002,0.16,0.58,9.0,75.0,3.63,6.0,617.9
0.316,62.38,1.5981100000000001,198.60759,0.16,0.58,8.0,71.0,3.61,6.0,617.9
0.32,64.33,1.60028,198.82433999999998,0.17,0.53,7.0,74.0,3.57,6.0,617.9
0.29,65.16,1.6025,199.04281,0.17,0.53,8.0,78.0,3.53,6.0,617.9
0.336,60.37,1.60474,199.25951,0.16,0.62,8.0,72.0,3.49,6.0,617.9
0.344,59.29,1.6070200000000001,199.47698,0.16,0.62,8.0,72.0,3.49,6.0,617.9
0.337,60.06,1.60934,199.69381,0.15,0.49,8.0,79.0,3.49,6.0,617.9
0.304,64.01,1.61171,199.91185,0.15,0.49,8.0,78.0,3.48,7.0,617.9
0.315,62.4,1.61409,200.12732,0.16,0.49,9.0,75.0,3.46,7.0,617.9
0.302,63.39,1.61699,200.38406,0.16,0.49,8.0,75.0,3.43,6.0,618.0
0.29100000000000004,66.14,1.61942,200.59613000000002,0.16,0.45,8.0,77.0,3.43,6.0,618.0
0.302,64.3,1.6220700000000001,200.82343,0.16,0.45,8.0,75.0,3.4,6.0,618.0
0.345,58.46,1.6246,201.03619,0.16,0.45,8.0,75.0,3.4,6.0,618.0
0.34,58.49,1.62715,201.24813999999998,0.16,0.39,8.0,78.0,3.36,6.0,618.0
0.324,61.41,1.62976,201.46094,0.16,0.39,8.0,84.0,3.32,6.0,618.0
0.339,60.25,1.6324100000000001,201.67338,0.16,0.35,9.0,80.0,3.31,6.0,618.0
0.338,60.28,1.63507,201.88351,0.16,0.35,8.0,80.0,3.31,6.0,618.0
0.236,74.06,1.63839,202.14121,0.16,0.35,9.0,80.0,3.34,6.0,618.0
0.315,63.02,1.6411099999999998,202.34842,0.16,0.36,9.0,86.0,3.34,6.0,618.0
0.308,63.39,1.6439,202.55743,0.16,0.36,9.0,86.0,3.34,6.0,618.0
0.328,62.03,1.6469599999999998,202.78333,0.16,0.32,9.0,87.0,3.32,6.0,618.0
0.318,62.2,1.65,203.00341,0.16,0.32,8.0,90.0,3.28,6.0,618.0
0.226,76.68,1.6528900000000002,203.20945,0.16,0.32,7.0,97.0,3.22,7.0,618.0
0.35600000000000004,59.2,1.65582,203.41578,0.16,0.34,7.0,93.0,3.17,7.0,618.0
0.297,64.91,1.65881,203.62233,0.16,0.34,8.0,87.0,3.09,7.0,618.0
0.284,66.66,1.6627599999999998,203.88945,0.16,0.4,8.0,86.0,3.01,8.0,618.0
0.389,54.9,1.52247,185.5944,0.1,0.47,6.0,79.0,2.21,18.0,617.7
0.395,55.14,1.52306,185.83188,0.1,0.36,9.0,86.0,2.21,18.0,617.7
0.361,57.73,1.52368,186.07213000000002,0.15,0.36,8.0,78.0,2.24,18.0,617.7
0.287,64.81,1.5243200000000001,186.31115,0.15,0.36,8.0,76.0,2.27,18.0,617.7
0.37,55.95,1.52499,186.55121,0.27,0.39,8.0,68.0,2.3,18.0,617.6
0.359,58.16,1.52575,186.81128999999999,0.27,0.39,9.0,66.0,2.33,18.0,617.6
0.306,64.39,1.52647,187.04828999999998,0.09,0.39,9.0,66.0,2.33,18.0,617.6
0.343,58.15,1.52728,187.30585,0.14,0.54,8.0,79.0,2.35,19.0,617.6
0.348,58.39,1.52821,187.58879,0.14,0.57,7.0,85.0,2.38,19.0,617.6
0.28800000000000003,58.93,1.52908,187.84482,0.22,0.57,7.0,61.0,2.38,19.0,617.6
0.348,57.0,1.52991,188.07997,0.22,0.53,7.0,84.0,2.34,19.0,617.6
0.36,55.43,1.53082,188.33174,0.09,0.53,7.0,93.0,2.31,19.0,617.7
0.276,62.86,1.53172,188.57155,0.09,0.55,6.0,77.0,2.31,19.0,617.7
0.232,67.35,1.53264,188.80856,0.2,0.55,6.0,77.0,2.31,19.0,617.7
0.276,62.16,1.53359,189.04577,0.2,0.71,5.0,90.0,2.33,19.0,617.7
0.263,64.88,1.5345600000000001,189.28252,0.2,0.71,6.0,71.0,2.36,19.0,617.7
0.328,60.35,1.53582,189.58274,0.2,0.65,6.0,89.0,2.39,18.0,617.7
0.338,60.27,1.53684,189.81559,0.06,0.65,6.0,76.0,2.43,18.0,617.7
0.363,57.96,1.53789,190.04998999999998,0.06,0.65,6.0,81.0,2.46,18.0,617.7
0.325,60.67,1.53898,190.28557,0.22,0.67,5.0,80.0,2.5,18.0,617.7
0.343,58.38,1.54008,190.51897,0.22,0.67,6.0,75.0,2.53,17.0,617.7
0.345,59.1,1.54122,190.75269,0.22,0.56,6.0,75.0,2.53,17.0,617.7
0.325,61.09,1.5423799999999999,190.98645,0.22,0.52,7.0,83.0,2.54,17.0,617.7
0.34700000000000003,57.86,1.54356,191.21903,0.22,0.52,6.0,83.0,2.54,17.0,617.7
0.28800000000000003,63.45,1.54511,191.51411000000002,0.22,0.49,6.0,75.0,2.54,17.0,617.7
0.318,60.12,1.54635,191.74486000000002,0.07,0.49,7.0,76.0,2.55,17.0,617.7
0.297,63.06,1.5476299999999998,191.97807,0.09,0.45,7.0,90.0,2.55,17.0,617.7
0.325,60.57,1.54894,192.21094,0.09,0.45,6.0,87.0,2.57,17.0,617.7
0.366,56.2,1.5502799999999999,192.442,0.07,0.43,6.0,87.0,2.57,17.0,617.7
0.329,56.47,1.55182,192.70404,0.07,0.43,6.0,85.0,2.58,17.0,617.7
0.321,57.57,1.55321,192.93326000000002,0.07,0.43,5.0,75.0,2.59,17.0,617.7
0.277,60.28,1.55464,193.16436000000002,0.22,0.43,5.0,74.0,2.6,18.0,617.7
0.28600000000000003,58.94,1.55636,193.43605,0.22,0.63,6.0,79.0,2.58,18.0,617.7
0.394,55.66,1.55792,193.67854,0.22,0.63,6.0,80.0,2.57,18.0,617.7
0.35,59.13,1.55944,193.90837,0.1,0.56,5.0,73.0,2.55,17.0,617.7
0.327,61.96,1.56098,194.13636,0.1,0.56,6.0,79.0,2.54,17.0,617.7
0.354,59.76,1.56256,194.36487,0.1,0.55,6.0,79.0,2.54,17.0,617.7
0.339,60.5,1.56417,194.59375,0.1,0.55,5.0,82.0,2.55,17.0,617.7
0.328,61.04,1.5658,194.82145,0.1,0.55,6.0,78.0,2.57,17.0,617.7
0.379,56.51,1.56746,195.04804,0.1,0.38,6.0,74.0,2.59,17.0,617.7
0.348,59.35,1.56987,195.37,0.1,0.38,6.0,72.0,2.6,18.0,617.6
0.336,60.27,1.57158,195.59381000000002,0.08,0.38,6.0,76.0,2.6,17.0,617.6
0.354,59.09,1.57334,195.81847,0.08,0.36,6.0,77.0,2.58,17.0,617.6
0.318,62.25,1.57512,196.04249,0.08,0.36,6.0,77.0,2.58,17.0,617.6
0.322,59.85,1.57695,196.26811,0.08,0.36,7.0,70.0,2.57,17.0,617.6
0.282,64.37,1.5788,196.4919,0.08,0.45,7.0,81.0,2.57,17.0,617.6
0.317,59.12,1.58069,196.71668,0.08,0.45,7.0,67.0,2.54,17.0,617.6
0.314,60.89,1.5826,196.93945,0.08,0.41,7.0,75.0,2.53,17.0,617.6
0.306,57.86,1.58504,197.21799,0.08,0.41,6.0,88.0,2.55,17.0,617.6
0.349,58.38,1.587,197.43782,0.13,0.41,5.0,82.0,2.57,17.0,617.6
0.337,61.16,1.58902,197.65962,0.13,0.43,6.0,74.0,2.57,17.0,617.6
0.336,60.86,1.59107,197.8811,0.13,0.43,6.0,74.0,2.57,17.0,617.6
0.33,61.57,1.59314,198.10083999999998,0.13,0.43,6.0,77.0,2.57,17.0,617.6
0.327,62.3,1.59525,198.32126,0.12,0.43,6.0,91.0,2.57,17.0,617.6
0.308,64.36,1.5973899999999999,198.54021,0.12,0.38,5.0,82.0,2.57,17.0,617.6
0.327,62.2,1.59955,198.75779,0.12,0.38,5.0,79.0,2.58,17.0,617.6
0.34700000000000003,60.74,1.6023399999999999,199.03287,0.12,0.38,5.0,79.0,2.6,17.0,617.6
0.35,61.08,1.60456,199.2484,0.12,0.38,6.0,84.0,2.62,17.0,617.6
0.355,58.67,1.60684,199.46577,0.12,0.38,6.0,84.0,2.62,17.0,617.6
0.338,60.34,1.60915,199.68243,0.12,0.38,6.0,82.0,2.64,17.0,617.6
0.285,68.52,1.61151,199.89935,0.12,0.38,5.0,75.0,2.67,17.0,617.6
0.26,70.99,1.61388,200.11414,0.12,0.38,6.0,75.0,2.69,17.0,617.6
0.224,77.32,1.6163,200.32945,0.12,0.38,6.0,80.0,2.7,17.0,617.6
0.27,70.15,1.61874,200.54348000000002,0.12,0.38,6.0,77.0,2.72,17.0,617.6
0.199,83.19,1.62166,200.79496,0.12,0.38,6.0,80.0,2.73,17.0,617.6
0.17600000000000002,81.63,1.62415,201.00583,0.12,0.38,6.0,80.0,2.73,17.0,617.6
0.194,81.4,1.6267,201.21793,0.12,0.38,5.0,79.0,2.73,17.0,617.6
0.237,73.31,1.6293,201.43018,0.12,0.38,5.0,74.0,2.73,17.0,617.6
0.231,74.45,1.63194,201.6428,0.12,0.38,6.0,75.0,2.73,17.0,617.6
0.175,85.71,1.63462,201.85443999999998,0.12,0.38,6.0,75.0,2.72,17.0,617.6
0.15,90.7,1.63749,202.07845,0.12,0.45,5.0,71.0,2.7,17.0,617.6
0.198,78.18,1.6402400000000001,202.28877,0.12,0.45,5.0,71.0,2.7,17.0,617.6
0.181,81.37,1.6435799999999998,202.53968999999998,0.12,0.45,5.0,74.0,2.69,17.0,617.6
0.197,77.56,1.6463700000000001,202.74603000000002,0.12,0.45,5.0,76.0,2.67,16.0,617.6
0.199,79.57,1.6492200000000001,202.95377,0.12,0.45,6.0,89.0,2.68,16.0,617.6
0.21600000000000005,71.83,1.6521099999999997,203.16082,0.12,0.45,7.0,74.0,2.71,16.0,617.6
0.183,77.22,1.65505,203.36808,0.12,0.45,6.0,84.0,2.75,16.0,617.6
0.182,78.04,1.65802,203.57379,0.12,0.45,7.0,73.0,2.78,17.0,617.6
0.202,72.46,1.66127,203.79623999999998,0.12,0.45,7.0,73.0,2.78,17.0,617.6
0.342,59.91,1.51645,178.25146,0.1,0.74,8.0,88.0,2.02,68.0,620.4
0.385,55.33,1.5162799999999999,178.49821,0.1,0.74,8.0,88.0,2.02,68.0,620.4
0.408,54.91,1.51613,178.74571,0.1,0.72,7.0,96.0,2.02,68.0,620.4
0.423,53.64,1.5160200000000001,178.99267,0.1,0.72,7.0,99.0,1.99,69.0,620.4
0.366,58.75,1.5159200000000002,179.25999,0.1,0.6,8.0,98.0,1.99,67.0,620.4
0.398,55.77,1.51586,179.50738,0.1,0.6,7.0,77.0,1.99,67.0,620.4
0.341,61.13,1.5158200000000002,179.77145,0.1,0.64,7.0,78.0,1.97,68.0,620.5
0.364,58.35,1.51581,180.01936,0.1,0.64,7.0,83.0,1.96,69.0,620.5
0.371,57.77,1.51583,180.26675,0.1,0.72,6.0,93.0,1.94,69.0,620.5
0.362,58.4,1.51587,180.51358000000002,0.1,0.72,6.0,93.0,1.94,69.0,620.5
0.361,58.27,1.51594,180.76165,0.1,0.68,6.0,93.0,1.92,68.0,620.4
0.326,63.02,1.51603,181.00845,0.1,0.68,7.0,87.0,1.9,69.0,620.5
0.326,61.91,1.51617,181.28843,0.1,0.67,7.0,94.0,1.89,69.0,620.5
0.35200000000000004,59.21,1.5163200000000001,181.5365,0.1,0.85,7.0,122.0,1.88,69.0,620.5
0.35600000000000004,59.7,1.5165,181.7843,0.1,0.85,7.0,100.0,1.82,70.0,620.5
0.35600000000000004,59.75,1.5167,182.03187,0.1,0.44,7.0,105.0,1.81,70.0,620.5
0.334,63.03,1.51693,182.27884,0.06,0.44,7.0,105.0,1.81,70.0,620.5
0.388,55.92,1.51718,182.52613,0.06,0.57,7.0,92.0,1.79,71.0,620.5
0.401,55.32,1.5175,182.80581,0.06,0.51,8.0,105.0,1.78,71.0,620.5
0.37,57.13,1.51781,183.05223,0.06,0.51,7.0,104.0,1.78,71.0,620.5
0.378,58.93,1.5181799999999999,183.31951,0.06,0.51,8.0,97.0,1.78,71.0,620.5
0.4270000000000001,54.33,1.51855,183.56708,0.21,0.56,7.0,102.0,1.77,72.0,620.5
0.401,57.12,1.51894,183.81346000000002,0.21,0.56,7.0,114.0,1.75,72.0,620.5
0.342,62.63,1.51935,184.05964,0.1,0.56,7.0,88.0,1.73,72.0,620.5
0.35100000000000003,60.71,1.51983,184.32323,0.1,0.76,7.0,88.0,1.73,72.0,620.5
0.311,66.27,1.5203,184.56918000000002,0.1,0.49,7.0,101.0,1.72,71.0,620.5
0.32299999999999995,62.54,1.5208,184.81531999999999,0.1,0.49,8.0,113.0,1.7,70.0,620.5
0.424,54.6,1.52136,185.07666,0.08,0.59,7.0,100.0,1.7,70.0,620.5
0.319,65.51,1.5219200000000002,185.32256999999998,0.08,0.59,7.0,101.0,1.7,72.0,620.5
0.3720000000000001,57.56,1.5225,185.56909,0.08,0.53,7.0,84.0,1.69,73.0,620.5
0.396,56.79,1.5232,185.8537,0.21,0.53,8.0,102.0,1.69,72.0,620.5
0.403,56.28,1.5238399999999999,186.09791,0.21,0.66,8.0,90.0,1.68,72.0,620.5
0.366,58.78,1.5245,186.34247,0.07,0.66,8.0,90.0,1.68,72.0,620.5
0.379,57.62,1.5252,186.58728,0.07,0.53,7.0,105.0,1.68,71.0,620.5
0.385,56.6,1.52591,186.8314,0.07,0.52,7.0,75.0,1.69,72.0,620.5
0.396,56.14,1.52671,187.09157,0.07,0.52,7.0,98.0,1.69,71.0,620.5
0.316,64.44,1.52752,187.34604,0.07,0.66,7.0,91.0,1.69,72.0,620.5
0.382,58.17,1.5283200000000001,187.58873,0.07,0.66,8.0,104.0,1.69,72.0,620.5
0.334,63.08,1.52915,187.83193,0.07,0.43,8.0,89.0,1.69,73.0,620.5
0.391,57.3,1.53,188.07436,0.07,0.43,8.0,87.0,1.69,73.0,620.5
0.374,58.43,1.5308899999999999,188.31743,0.07,0.54,8.0,87.0,1.69,73.0,620.5
0.34,61.16,1.53179,188.55985,0.26,0.74,8.0,78.0,1.7,72.0,620.5
0.318,65.25,1.53292,188.84734,0.26,0.74,7.0,95.0,1.69,71.0,620.5
0.246,77.9,1.53395,189.10461999999998,0.26,0.52,8.0,88.0,1.69,71.0,620.5
0.29100000000000004,66.1,1.53495,189.34587,0.26,0.52,7.0,95.0,1.68,72.0,620.5
0.287,67.86,1.53598,189.58699,0.26,0.72,7.0,89.0,1.65,71.0,620.6
0.339,62.49,1.53703,189.82813000000002,0.26,0.52,8.0,86.0,1.64,71.0,620.5
0.294,68.86,1.5381200000000002,190.06849,0.1,0.52,8.0,99.0,1.64,70.0,620.6
0.316,65.36,1.5393,190.32533999999998,0.1,0.52,8.0,99.0,1.64,70.0,620.6
0.32,64.26,1.54044,190.56474,0.27,0.52,8.0,92.0,1.65,70.0,620.6
0.305,65.92,1.5416100000000001,190.804,0.18,0.52,8.0,113.0,1.66,69.0,620.6
0.387,56.81,1.54288,191.05844,0.18,0.56,8.0,92.0,1.68,69.0,620.6
0.262,73.77,1.54421,191.31689,0.26,0.56,8.0,93.0,1.7,70.0,620.6
0.32,63.93,1.54558,191.57488,0.26,0.57,9.0,105.0,1.72,69.0,620.6
0.305,65.8,1.5470700000000002,191.84859,0.12,0.57,9.0,95.0,1.73,69.0,620.6
0.321,63.91,1.54839,192.08518,0.18,0.61,9.0,90.0,1.72,69.0,620.6
0.324,65.25,1.54974,192.32214,0.18,0.6,9.0,105.0,1.72,69.0,620.6
0.28300000000000003,70.35,1.55113,192.55907,0.25,0.6,9.0,105.0,1.72,69.0,620.6
0.327,63.84,1.55253,192.79478999999998,0.25,0.62,9.0,74.0,1.72,67.0,620.7
0.313,64.92,1.55397,193.03016000000002,0.3,0.62,9.0,90.0,1.74,67.0,620.7
0.37,59.13,1.55554,193.28171,0.56,0.62,8.0,98.0,1.75,69.0,620.7
0.401,55.78,1.55704,193.51657,0.56,0.57,8.0,102.0,1.75,67.0,620.7
0.429,53.93,1.5585799999999999,193.75163999999998,0.56,0.57,8.0,98.0,1.78,68.0,620.7
0.328,64.55,1.5601399999999999,193.98578,0.63,0.76,9.0,76.0,1.78,66.0,620.7
0.409,55.78,1.5617299999999998,194.2198,0.63,0.76,9.0,76.0,1.78,66.0,620.7
0.407,55.41,1.56336,194.45333,0.63,0.62,9.0,95.0,1.78,63.0,620.7
0.35200000000000004,60.23,1.56515,194.70639,0.09,0.62,10.0,90.0,1.8,61.0,620.7
0.355,59.65,1.56695,194.95367,0.09,0.54,9.0,91.0,1.83,63.0,620.7
0.348,60.94,1.5686799999999999,195.18665,0.09,0.51,9.0,89.0,1.85,60.0,620.7
0.312,65.43,1.57043,195.419,0.13,0.51,9.0,103.0,1.87,63.0,620.7
0.399,55.79,1.57221,195.64975,0.13,0.51,9.0,92.0,1.87,65.0,620.7
0.412,54.24,1.5740299999999998,195.88041,0.27,0.56,9.0,92.0,1.87,65.0,620.7
0.363,57.09,1.57598,196.12242,0.27,0.56,9.0,98.0,1.86,63.0,620.7
0.363,58.41,1.57785,196.35127,0.27,0.56,9.0,96.0,1.85,63.0,620.7
0.349,60.17,1.57976,196.5808,0.27,0.52,10.0,97.0,1.85,62.0,620.8
0.298,65.35,1.5817,196.80956,0.27,0.52,10.0,95.0,1.86,61.0,620.8
0.3670000000000001,57.97,1.58382,197.05354,0.27,0.52,10.0,95.0,1.87,58.0,620.8
0.408,54.81,1.58582,197.28013,0.27,0.52,9.0,87.0,1.9,61.0,620.8
0.35700000000000004,56.74,1.5881399999999999,197.53772,0.27,0.49,9.0,90.0,1.9,60.0,620.8
0.34700000000000003,58.89,1.5903399999999999,197.77823999999998,0.27,0.49,10.0,96.0,1.9,59.0,620.8
0.385,56.55,1.59246,198.00465,0.27,0.49,10.0,96.0,1.9,59.0,620.8
